num_game,winners,num_cards_until_end,first_mid
0,[3],47,[0]
0,[0],50,[2]
0,[0],51,[1]
0,[4],53,[3]
0,"[1, 2]",52,[1]
0,[2],52,[4]
0,"[0, 1, 2]",52,[4]
0,"[2, 3, 4]",53,[2]
0,[3],47,[3]
0,"[0, 1, 3]",51,[0]
0,"[1, 3]",52,[0]
0,"[1, 3]",51,[3]
0,[0],52,[4]
0,[4],50,[3]
0,[3],47,[2]
0,[1],50,"[2, 4]"
0,[1],43,[1]
0,[0],48,[0]
0,"[1, 4]",52,[0]
0,[0],50,[0]
0,[0],49,[3]
0,"[2, 4]",51,[2]
0,"[1, 2]",50,[3]
0,[0],47,[0]
0,[0],51,[2]
0,"[0, 4]",51,"[3, 4]"
0,"[2, 4]",52,[1]
0,"[2, 3]",51,"[1, 3]"
0,"[0, 1, 2, 3, 4]",54,[4]
0,[0],45,[0]
0,[2],48,[3]
0,[3],51,[4]
0,[0],48,[0]
0,[3],45,[0]
0,[4],49,[0]
0,[1],51,"[1, 4]"
0,[1],50,[0]
0,[0],43,[0]
0,[0],49,[4]
0,[3],49,"[0, 3, 4]"
0,"[1, 3]",50,[2]
0,[1],48,[1]
0,[4],51,[1]
0,[0],49,[3]
0,[1],43,[0]
0,[1],50,"[0, 1, 2]"
0,[3],50,[2]
0,"[1, 3, 4]",51,[3]
0,[2],44,[2]
0,[0],48,[3]
0,[0],48,[0]
0,"[0, 3]",51,[1]
0,"[1, 2]",52,[3]
0,[3],51,"[1, 2]"
0,[0],52,"[1, 3]"
0,[0],49,[1]
0,[3],44,[2]
0,[0],50,"[0, 3]"
0,"[1, 4]",51,"[0, 3]"
0,[2],48,[1]
0,"[0, 3]",53,[2]
0,[0],48,[3]
0,[4],49,[3]
0,[2],51,[4]
0,[3],46,[3]
0,"[1, 3, 4]",53,[3]
0,[0],46,[1]
0,[0],45,[4]
0,[4],49,[1]
0,[1],49,[1]
0,[1],45,[4]
0,[4],52,[2]
0,[3],51,[3]
0,"[0, 3]",48,[1]
0,"[1, 4]",49,[3]
0,[0],46,[2]
0,[4],41,[1]
0,[1],44,[1]
0,[3],51,[4]
0,[2],43,[3]
0,"[2, 3, 4]",52,[2]
0,[4],50,[3]
0,[0],45,[4]
0,[0],49,[2]
0,[4],51,[1]
0,[0],39,[0]
0,[0],50,[0]
0,[2],51,[1]
0,[2],48,[4]
0,[0],51,[1]
0,[3],50,[2]
0,"[1, 2, 4]",51,[3]
0,[3],51,[1]
0,[0],51,[0]
0,[4],51,[2]
0,[4],45,"[0, 3]"
0,[2],48,[0]
0,[4],39,"[0, 4]"
0,[4],49,[2]
0,[3],51,[0]
1,[3],49,[2]
1,[2],47,[4]
1,[2],43,"[0, 1]"
1,[4],49,[2]
1,[3],47,[4]
1,[1],51,"[1, 4]"
1,"[1, 2]",52,"[2, 3, 4]"
1,[1],50,[1]
1,[3],46,[4]
1,[2],48,[1]
1,"[1, 2, 4]",53,[2]
1,"[1, 2]",51,[2]
1,[2],45,[1]
1,[0],47,[3]
1,[0],48,[2]
1,"[0, 4]",51,[0]
1,"[3, 4]",48,[2]
1,[4],51,[2]
1,[1],49,[0]
1,[0],48,[4]
1,[1],52,[4]
1,[3],50,[2]
1,"[3, 4]",47,[4]
1,[2],49,[2]
1,"[3, 4]",47,"[3, 4]"
1,[0],51,[3]
1,[4],50,[3]
1,[2],51,[2]
1,[4],48,[4]
1,[4],46,[2]
1,"[3, 4]",50,[0]
1,"[0, 3, 4]",53,[3]
1,[2],49,[4]
1,[3],51,[3]
1,"[3, 4]",50,[1]
1,[0],47,[2]
1,"[0, 4]",48,[3]
