num_game,winners,num_cards_until_end,first_mid
0,[8],49,[11]
0,[4],43,[12]
0,"[1, 12, 13]",50,[10]
0,[8],45,[7]
0,[5],47,[12]
0,[6],46,[2]
0,[1],47,"[0, 6, 7]"
0,[8],47,[0]
0,[6],49,[2]
0,[10],49,[1]
0,[8],47,[8]
0,[6],34,"[9, 14]"
0,[14],49,[7]
0,[3],48,[5]
0,[6],47,[0]
0,[3],45,"[2, 5]"
0,[12],44,[12]
0,[14],48,[6]
0,[5],40,[11]
0,[9],46,[14]
0,[1],42,"[0, 1, 3]"
0,[3],45,[5]
0,[7],41,[11]
0,[10],46,"[4, 5, 6]"
0,"[2, 5]",47,[9]
0,[3],46,"[6, 11]"
0,[5],48,[12]
0,"[6, 7]",50,[11]
0,[1],47,[6]
0,[9],44,[2]
0,[3],45,[13]
0,[10],47,[4]
0,"[3, 9]",48,[4]
0,[2],45,[1]
0,"[1, 7, 8]",50,[11]
0,[7],48,[7]
0,[2],43,"[5, 10]"
0,"[6, 7, 8, 10]",51,[8]
0,[8],46,[1]
0,"[12, 14]",49,[11]
0,"[0, 11]",46,[7]
0,[7],44,[6]
0,[13],36,[14]
0,[7],48,"[2, 12]"
0,[2],39,[14]
0,[1],47,[12]
0,[8],44,[8]
0,[10],46,[9]
0,"[7, 8]",48,[11]
0,"[10, 13]",48,"[2, 10]"
0,[7],47,[10]
0,[1],47,[4]
0,"[1, 8]",47,[1]
0,"[1, 3, 14]",47,[13]
0,[2],49,[8]
0,[7],44,[13]
0,[9],45,"[3, 9]"
0,[2],47,[4]
0,[3],41,[14]
0,[8],41,[8]
0,[13],43,[9]
0,[11],49,"[1, 12]"
0,"[4, 7]",43,[14]
0,[3],47,[10]
0,"[1, 7]",46,[9]
0,[4],47,[2]
0,[9],45,[2]
0,[8],39,[11]
0,[3],46,[2]
0,[6],46,"[0, 3]"
0,[9],49,[1]
0,[1],50,[8]
0,"[9, 14]",45,[14]
0,"[10, 14]",49,[1]
0,[14],48,[6]
0,[0],39,[11]
0,[14],44,[3]
0,[8],47,[0]
0,[2],49,[2]
0,[5],35,[2]
0,[12],40,[11]
0,[6],47,[10]
0,"[12, 13]",46,[12]
0,[3],43,[8]
0,[9],47,[8]
0,[14],47,[4]
0,[5],47,[11]
0,[1],41,[1]
0,[13],45,[7]
0,"[4, 5, 6, 7]",49,[10]
0,"[4, 6]",48,[8]
0,[10],44,[10]
0,[12],46,[11]
0,[1],46,[1]
0,[10],42,[14]
0,[11],48,[3]
0,[6],50,[2]
0,[8],42,"[5, 14]"
0,[1],48,[11]
0,[12],48,[0]
1,[11],50,"[6, 8]"
1,[9],49,[1]
1,"[2, 9]",48,[10]
1,[2],44,[5]
1,[14],44,[12]
1,[8],44,"[5, 12]"
1,"[6, 13]",51,[1]
1,"[1, 2]",45,[1]
1,[10],47,"[11, 14]"
1,[12],48,[0]
1,"[7, 14]",50,"[2, 9]"
1,"[6, 8]",47,[12]
1,"[4, 5, 11, 14]",51,[13]
1,[7],43,[11]
1,"[8, 13]",47,[9]
1,"[5, 9]",46,[9]
1,[7],41,[7]
1,[14],48,[14]
1,[14],44,[7]
1,[0],44,[0]
1,[2],44,[10]
1,[3],48,[7]
1,"[6, 8]",49,[12]
1,"[4, 9]",48,[14]
1,[8],44,[14]
1,[1],46,[7]
1,[2],47,[2]
1,[0],42,"[1, 2]"
1,[9],47,[8]
1,[14],47,[13]
1,[0],45,[11]
1,[7],43,[7]
1,[7],47,[13]
1,[9],44,[11]
1,[0],48,[13]
1,[9],47,[5]
1,[4],48,[11]
1,[1],47,[4]
1,[12],37,[12]
1,[11],47,[3]
1,[6],44,[11]
1,"[1, 12]",49,[0]
1,[11],45,[7]
1,[8],42,[8]
1,[11],44,[5]
1,[9],46,[3]
1,[9],43,"[0, 4]"
1,[9],45,[14]
1,"[4, 9]",43,[10]
1,[11],49,[0]
1,[0],48,[14]
1,[2],50,[7]
1,[1],47,[7]
1,[9],41,[12]
1,[7],44,[10]
1,[14],51,[9]
1,[7],41,[8]
1,[12],50,[0]
1,"[9, 11]",48,[9]
1,[7],47,"[3, 11]"
1,[8],50,[4]
1,"[0, 4]",48,[10]
1,[14],48,[7]
1,"[7, 8]",51,[5]
1,[11],49,[4]
1,[2],46,[11]
1,"[2, 6]",50,[9]
1,[14],46,[9]
1,[10],48,[8]
1,[1],44,[11]
1,[11],45,[10]
1,[7],46,"[3, 9]"
1,[0],47,[6]
1,[5],43,[2]
1,"[2, 12]",45,[14]
1,[6],43,[2]
1,[3],42,[10]
1,[2],42,[2]
1,[2],48,[14]
1,[5],45,[4]
