num_game,winners,num_cards_until_end,first_mid
0,"[0, 1]",54,[0]
0,[1],47,"[0, 1]"
0,[1],50,[0]
0,[0],51,[0]
0,[1],49,[0]
0,[0],52,[1]
0,[0],44,[0]
0,[0],49,[0]
0,[1],47,[0]
0,[1],51,[1]
0,[1],50,[1]
0,[1],50,[1]
0,[0],51,[0]
0,[0],49,[1]
0,[0],43,[0]
0,[1],49,[1]
0,[1],49,[1]
0,[0],53,[1]
0,[0],49,[0]
0,[0],46,[0]
0,[0],51,[1]
0,[1],52,[0]
0,[0],51,[0]
0,[0],41,[0]
0,[1],51,"[0, 1]"
0,[1],45,"[0, 1]"
0,[1],53,[1]
0,[1],52,[1]
0,[0],49,[1]
0,[1],48,[1]
0,[0],52,[1]
0,[0],52,[1]
0,[0],45,[1]
0,[1],51,[1]
0,[0],53,[1]
0,[1],50,[0]
0,[0],53,[1]
0,[1],52,[1]
0,[0],53,[1]
0,[0],50,[0]
0,[0],51,[1]
0,[0],52,[1]
0,[1],51,[1]
0,[0],52,[1]
0,[0],52,[1]
0,[1],47,[1]
0,[0],47,[0]
0,[0],47,[1]
0,[1],51,[1]
0,[0],46,[0]
0,[1],51,[0]
0,[0],53,[1]
0,[1],47,[1]
0,[0],51,[0]
0,[0],51,[0]
0,[0],51,[0]
0,"[0, 1]",51,[1]
0,[1],50,[1]
0,[1],53,[1]
0,[1],45,[0]
0,[0],52,[0]
0,[1],52,[1]
0,[1],45,[1]
0,"[0, 1]",54,[0]
0,[0],47,[0]
0,[0],49,[1]
0,[0],45,[0]
0,[0],45,[0]
0,[1],52,[0]
0,[1],46,[1]
0,[1],47,[1]
0,[0],53,[1]
0,[1],47,[1]
0,"[0, 1]",53,[1]
0,[1],34,[1]
0,[1],51,[1]
0,[1],48,[1]
0,[0],51,[0]
0,[0],51,[0]
0,[1],50,[1]
0,[0],53,[1]
0,[0],52,[0]
0,[1],51,[1]
0,[0],52,[0]
0,[0],53,[1]
0,[0],46,[0]
0,[0],46,[0]
0,[0],50,[0]
0,[0],52,[0]
0,"[0, 1]",53,[1]
0,[0],52,[0]
0,[1],51,"[0, 1]"
0,"[0, 1]",54,[0]
0,[0],48,[0]
0,[0],51,[0]
0,[1],51,[1]
0,[0],53,[1]
0,[0],51,[0]
0,[0],50,[1]
0,[1],53,[0]
1,[0],51,[1]
1,[0],48,[1]
1,[0],44,[0]
1,[0],50,[0]
1,[1],50,[1]
1,[0],53,[0]
1,[0],50,[0]
1,[0],53,[1]
1,[1],52,[1]
1,[1],52,[0]
1,[0],49,[0]
1,[0],49,[1]
1,[1],53,[0]
1,[1],51,[1]
1,"[0, 1]",51,[0]
1,[1],53,[0]
1,[1],53,[0]
1,[0],49,[1]
1,[1],53,[1]
1,[0],49,[1]
1,[1],53,[1]
1,[1],51,[1]
1,[0],51,[1]
1,[0],49,[0]
1,"[0, 1]",54,[0]
1,[0],52,[0]
1,[1],46,[1]
1,[1],52,[0]
1,[0],47,[0]
1,[0],51,[0]
1,[0],49,[1]
1,[0],45,[0]
1,[0],47,[0]
1,[0],53,[0]
1,[0],49,[0]
1,[1],53,[0]
1,[1],52,"[0, 1]"
1,[0],51,[1]
1,"[0, 1]",54,[1]
1,[0],47,[1]
1,[0],51,[0]
1,[0],52,[0]
1,[1],51,[1]
1,[0],52,[1]
1,[0],52,[0]
1,"[0, 1]",54,[1]
1,[1],49,[1]
1,"[0, 1]",54,[1]
1,[1],51,[0]
1,"[0, 1]",52,[0]
1,[0],49,[0]
1,[1],39,[1]
1,[0],52,[1]
1,[1],52,[0]
1,[0],53,[0]
1,[0],53,[0]
1,[0],48,[1]
1,[1],48,[0]
1,[1],52,[1]
1,[1],51,[1]
1,[1],47,[1]
1,[1],51,[1]
1,"[0, 1]",54,[1]
1,[0],47,[0]
1,[1],51,[1]
1,"[0, 1]",53,[0]
1,"[0, 1]",50,[1]
1,"[0, 1]",54,[0]
1,[0],53,[0]
1,[0],51,[1]
1,[1],47,[1]
1,[1],51,[0]
1,"[0, 1]",53,[1]
1,[0],50,[1]
1,[1],53,[0]
1,[1],51,[0]
1,[1],53,[1]
1,[0],50,[1]
1,[1],53,[0]
1,[0],53,[1]
1,[0],52,[1]
1,[1],51,[1]
1,"[0, 1]",53,[1]
1,[0],47,[0]
1,[0],50,[0]
1,[1],52,[0]
1,[0],50,[0]
1,[0],50,[1]
1,[1],53,[0]
1,[1],51,[0]
1,[1],47,[1]
1,[1],53,[1]
1,[0],53,[0]
1,[0],49,[0]
1,[1],52,[0]
1,[0],53,[1]
1,[1],51,[0]
1,[0],48,[0]
1,[1],49,[0]
1,[0],46,[1]
2,[1],50,[0]
2,[1],47,[1]
2,[1],49,[0]
2,[0],49,[1]
2,[1],47,[1]
2,[1],49,[1]
2,[0],47,[0]
2,"[0, 1]",52,[1]
2,[1],50,"[0, 1]"
2,[1],52,[1]
2,"[0, 1]",54,[1]
2,[1],45,[1]
2,[0],48,[0]
2,[0],49,[0]
2,[0],51,"[0, 1]"
2,[1],49,[1]
2,[1],52,[1]
2,[1],53,[0]
2,[0],50,[1]
2,[0],50,[0]
2,[0],47,[1]
2,[0],51,[0]
2,[1],51,[1]
2,[1],46,[1]
2,[1],50,[1]
2,[0],52,[0]
2,[0],51,[0]
2,[1],53,[0]
2,[1],51,[0]
2,[0],52,[0]
2,[0],48,[0]
2,[0],53,[0]
2,[0],45,[1]
2,[1],52,[1]
2,[1],50,[0]
2,[1],50,[0]
2,[0],43,[0]
2,[1],49,"[0, 1]"
2,"[0, 1]",53,[1]
2,[0],48,[0]
2,[0],51,[1]
2,[1],49,[1]
2,[0],51,[1]
2,[0],45,[1]
2,[0],47,[1]
2,"[0, 1]",54,[1]
2,[0],42,[0]
2,[0],52,[1]
2,[0],48,[0]
2,[0],53,[1]
2,[0],52,"[0, 1]"
2,[1],52,[1]
2,"[0, 1]",54,[1]
2,[1],53,[1]
2,[1],52,[1]
2,[1],51,[1]
2,[0],52,[1]
2,[1],52,[0]
2,[0],50,[0]
2,[1],47,[1]
2,[1],53,[1]
2,[0],53,"[0, 1]"
2,[1],52,[0]
2,"[0, 1]",54,[1]
2,[1],51,[1]
2,[0],52,"[0, 1]"
2,[1],44,[1]
2,"[0, 1]",54,[1]
2,[0],50,[0]
2,[1],42,[1]
2,[1],44,[0]
2,[0],49,[0]
2,[1],48,[0]
2,[0],49,[1]
2,[0],51,"[0, 1]"
2,"[0, 1]",54,[0]
2,[0],50,[1]
2,[1],53,[1]
2,[1],46,[0]
2,[0],48,"[0, 1]"
2,[0],52,[1]
2,[0],52,[1]
2,"[0, 1]",51,[0]
2,[0],51,[1]
2,[1],49,[1]
2,[0],48,[1]
2,[1],48,[0]
2,[0],48,[1]
2,[1],52,[1]
2,[0],48,[0]
2,[0],52,[1]
2,"[0, 1]",53,[1]
2,[0],50,[0]
2,"[0, 1]",54,[1]
2,[0],51,[0]
2,[0],53,[0]
2,[0],51,[0]
2,[1],50,[1]
2,"[0, 1]",54,[1]
2,[1],51,[1]
3,[0],51,[1]
3,[1],44,[1]
3,"[0, 1]",53,[1]
3,[0],49,[0]
3,[0],50,[1]
3,"[0, 1]",54,[0]
3,[1],52,[0]
3,[0],53,[0]
3,[0],52,[1]
3,[0],48,[0]
3,[0],49,[0]
3,[0],52,[1]
3,[1],50,[1]
3,[1],51,[1]
3,[1],46,[1]
3,[0],52,"[0, 1]"
3,"[0, 1]",54,"[0, 1]"
3,[0],53,[1]
3,[1],51,[1]
3,[0],50,[0]
3,[1],49,[0]
3,[0],48,[1]
3,[0],50,[0]
3,[1],52,[1]
3,[0],51,[1]
3,[0],40,[0]
3,[1],46,[1]
3,[0],52,[1]
3,[1],50,[1]
3,[0],46,[0]
3,[0],52,[0]
3,"[0, 1]",52,[0]
3,[1],51,[1]
3,"[0, 1]",53,[0]
3,"[0, 1]",54,[1]
3,[0],47,[0]
3,[0],53,"[0, 1]"
3,"[0, 1]",54,[1]
3,[1],50,[1]
3,[1],51,[1]
3,[1],49,[1]
3,[1],51,[1]
3,[1],49,[0]
3,[0],50,[0]
3,[0],50,[0]
3,[1],53,[1]
3,[1],49,[1]
3,"[0, 1]",54,[0]
3,[1],52,[1]
3,"[0, 1]",54,[0]
3,[0],50,[0]
3,[1],51,[0]
3,"[0, 1]",54,[0]
3,[1],45,[1]
3,[1],50,[1]
3,"[0, 1]",54,[0]
3,[0],48,"[0, 1]"
3,[0],52,"[0, 1]"
3,[0],49,[1]
3,[0],51,[1]
3,[1],51,[0]
3,[1],49,[0]
3,[1],51,[0]
3,[0],51,[0]
3,[1],53,[1]
3,"[0, 1]",54,[1]
3,"[0, 1]",54,[1]
3,[1],52,[1]
3,[0],51,[1]
3,[1],49,[0]
3,[0],52,[1]
3,[0],50,"[0, 1]"
