num_game,winners,num_cards_until_end,first_mid
0,[6],43,[17]
0,[1],44,[7]
0,[18],46,[2]
0,[14],47,[13]
0,"[4, 15]",46,[5]
0,[4],45,[4]
0,[1],45,[15]
0,[0],45,"[3, 16]"
0,[12],45,[19]
0,"[3, 14]",47,[4]
0,[16],46,"[9, 16]"
0,[16],43,"[4, 16]"
0,"[8, 13, 16]",47,[14]
0,"[1, 10, 13, 16]",49,[13]
0,[16],43,[1]
0,"[1, 18]",46,[1]
0,[14],44,[8]
0,[3],48,"[0, 10]"
0,[17],49,[19]
0,[16],45,[0]
0,[13],46,[6]
0,[1],45,[9]
0,"[11, 13]",43,"[2, 15, 17]"
0,[8],46,[17]
0,[17],42,[5]
0,[0],46,"[3, 4]"
0,[17],46,[8]
0,[19],44,[19]
0,[1],46,[0]
0,[11],46,"[7, 15]"
0,[9],44,"[9, 19]"
0,[19],43,"[0, 9, 19]"
0,"[12, 14]",48,[17]
0,[7],42,[12]
0,"[3, 16]",47,[16]
0,[15],48,[19]
0,[17],41,"[1, 6, 14]"
0,[15],46,"[13, 15]"
0,[16],41,[16]
0,[2],47,[10]
0,[15],45,"[2, 13]"
0,[1],46,[1]
0,[5],47,[6]
0,[4],43,"[3, 9]"
0,[7],41,[4]
0,[0],47,"[8, 18]"
0,[6],42,[16]
0,[6],47,[18]
0,"[2, 13, 16, 17]",50,"[0, 17]"
0,[14],41,[3]
0,[9],48,[2]
0,[10],47,[16]
0,[10],45,[17]
0,"[5, 11]",48,[8]
0,[15],45,[9]
0,[8],44,[15]
0,[11],45,[8]
0,[1],47,[16]
0,"[8, 11]",48,[11]
0,[5],42,"[2, 12]"
0,"[8, 11]",48,[12]
0,[0],46,"[15, 17]"
0,[11],42,[6]
0,[18],44,[0]
0,[15],47,"[10, 16]"
0,[13],45,[1]
0,[11],50,[2]
0,"[4, 8]",46,[8]
0,"[2, 17, 18]",49,[12]
0,[19],47,[15]
0,[16],45,[8]
0,[9],45,[9]
0,[19],44,[19]
0,[14],33,[14]
0,[17],42,"[9, 19]"
0,[14],49,[14]
0,[14],44,"[9, 19]"
0,[4],43,[19]
0,[10],46,[12]
0,[19],49,[4]
0,[8],46,[11]
0,[9],49,[5]
0,[15],49,[4]
0,[1],47,[9]
0,[10],44,"[9, 15]"
0,[4],49,"[1, 4]"
0,[19],46,[12]
0,[17],47,[9]
0,[2],45,[3]
0,[15],48,[11]
0,[18],41,[10]
0,[17],40,[0]
0,[13],49,"[0, 8]"
0,[19],50,[14]
0,[6],33,[6]
0,[16],47,"[7, 19]"
0,[13],34,[12]
0,"[0, 4]",47,[11]
0,"[10, 14, 16]",50,"[1, 5]"
0,[7],45,[19]
1,"[4, 17]",46,"[8, 12]"
1,"[12, 16]",47,[19]
1,[5],44,[9]
1,[7],46,[18]
1,[12],46,[15]
1,[18],47,[18]
1,"[7, 12]",49,[12]
1,[15],46,[4]
1,[17],41,[2]
1,[0],42,[10]
1,[10],41,[13]
1,"[4, 18]",47,[14]
1,[4],42,[10]
1,[11],43,[18]
1,[6],45,[0]
1,[11],45,[3]
1,"[0, 7, 17]",51,[11]
1,"[7, 8]",46,[5]
1,[6],49,"[14, 16]"
1,[19],47,[0]
1,[8],41,[15]
1,[14],49,[15]
1,[1],43,"[0, 7, 14]"
1,[17],45,[17]
1,[5],44,[6]
1,[15],48,[17]
1,[15],45,[4]
1,[4],48,[4]
1,[6],46,[9]
1,[5],45,[12]
1,[17],49,[11]
1,[9],44,[3]
1,[8],45,[10]
1,[16],47,[13]
1,[9],42,"[6, 7]"
1,[4],46,"[1, 5, 10]"
1,[18],45,[18]
1,[2],45,"[0, 2]"
1,[16],45,[9]
1,[8],48,[16]
1,"[7, 12, 18]",48,"[12, 15]"
1,[7],47,[1]
1,[15],46,[11]
1,[17],43,[11]
1,[16],46,[18]
1,"[11, 16]",46,[15]
1,[8],48,[10]
1,[16],45,[17]
1,[16],46,[7]
1,[11],47,"[4, 8]"
1,[1],43,[8]
1,"[0, 7, 14, 19]",50,[16]
1,[7],45,[16]
1,[5],48,[6]
1,[12],49,[1]
1,"[0, 7]",46,"[0, 13, 14]"
1,[11],44,[18]
1,[17],46,[17]
1,[16],48,[13]
1,[2],44,[16]
1,"[3, 6]",44,"[5, 12, 17]"
1,[13],48,[10]
1,[1],44,[6]
1,[8],48,"[0, 9]"
1,[7],46,[5]
1,[5],45,[9]
1,[19],48,[15]
1,[15],44,[16]
1,[18],46,[17]
1,[10],46,[8]
1,[11],41,[13]
1,[9],47,[4]
1,[15],45,[17]
1,[17],44,"[11, 16]"
1,[11],47,"[6, 17]"
1,"[3, 15]",46,[2]
1,[4],44,[7]
1,[13],48,[9]
1,"[3, 4, 12]",45,[4]
1,"[7, 19]",44,[1]
1,[11],46,[9]
1,[10],48,[13]
1,[7],47,[0]
1,[12],46,[16]
1,[10],47,"[9, 17]"
1,[9],48,[18]
1,[11],47,[17]
1,[2],48,[18]
1,[15],46,[18]
1,[13],46,[0]
1,[19],45,[15]
1,[5],48,[6]
1,[18],48,[17]
1,[14],48,"[7, 16]"
1,[9],46,[1]
1,[13],44,[4]
1,[6],48,[11]
1,"[0, 2, 5, 7]",50,[7]
1,[15],45,[13]
1,[17],36,[2]
2,[4],44,"[4, 15]"
2,[13],39,[13]
2,[3],44,"[2, 9]"
2,[2],45,[8]
2,[18],42,"[1, 12, 17]"
2,"[10, 15]",49,[2]
2,[10],45,"[1, 7]"
2,"[3, 18, 19]",47,[19]
2,"[0, 12, 18]",47,[0]
2,[2],46,[4]
2,[2],44,"[3, 5]"
2,[15],46,"[0, 13]"
2,"[0, 3]",49,[1]
2,[6],42,[4]
2,[6],45,"[4, 6, 8]"
2,[7],42,[10]
2,[1],48,[9]
2,[0],46,"[0, 18]"
2,"[11, 14]",48,"[0, 13]"
2,[0],46,[2]
2,[4],43,[17]
2,[19],46,"[0, 9]"
2,[0],47,[4]
2,[1],46,[2]
2,[19],48,[16]
2,"[5, 10]",48,"[0, 2]"
2,[3],42,[17]
2,[8],48,[17]
2,[18],39,[11]
2,[9],44,[14]
2,[16],46,[17]
2,[14],41,"[4, 5, 14]"
2,[7],45,"[3, 14]"
2,[3],46,[1]
2,[7],47,[0]
2,[6],47,"[4, 6]"
2,"[9, 14]",44,[9]
2,[7],43,[0]
2,[13],45,[10]
2,"[4, 7]",49,[12]
2,"[7, 9]",48,[11]
2,[16],48,[13]
2,[16],41,[11]
2,"[4, 6, 8]",47,"[5, 6]"
2,"[7, 16]",50,[7]
2,[14],47,[15]
2,[12],46,"[0, 3]"
2,[7],39,[7]
2,[17],46,"[1, 10]"
2,[9],40,[14]
2,[3],43,[9]
2,[10],46,[1]
2,[2],45,[3]
2,[4],45,[2]
2,[19],46,[2]
2,[6],41,[5]
2,[9],44,"[4, 9]"
2,[8],40,[19]
2,"[12, 17]",50,[19]
2,[17],46,[12]
2,"[11, 19]",44,"[8, 15]"
2,[14],46,[19]
2,[2],45,[14]
2,[0],46,[0]
2,"[6, 7, 8]",49,[13]
2,[4],45,[10]
2,[17],44,[13]
2,"[4, 14]",48,[14]
2,[0],46,"[11, 14]"
2,[13],47,[15]
2,[13],44,"[2, 13, 14, 15]"
2,"[0, 4, 9]",47,[2]
2,[12],47,[17]
2,"[4, 18]",48,[8]
2,[5],48,[12]
2,[4],45,[3]
2,[1],47,[8]
2,[12],45,[7]
2,[4],45,[0]
2,[13],44,[2]
2,[0],48,[6]
2,[11],48,[4]
2,[8],49,[6]
2,[12],46,"[17, 18]"
2,[5],42,[6]
2,[19],45,[3]
2,"[12, 13]",42,[14]
2,[7],44,[1]
2,[9],41,"[6, 15]"
2,[5],46,[1]
2,"[3, 16]",46,"[16, 17]"
2,[9],41,[0]
2,[4],44,[15]
2,[18],45,[18]
2,[15],48,[6]
2,[2],38,"[4, 11, 16]"
2,[11],41,[8]
2,[17],46,"[1, 19]"
2,[2],44,[1]
2,[11],40,[10]
3,[7],46,[10]
3,[6],44,"[2, 8]"
3,[8],47,[7]
3,[8],44,[10]
3,[7],48,[6]
3,[7],45,[8]
3,[11],47,[4]
3,[0],47,[3]
3,[17],47,"[14, 16]"
3,[6],46,[11]
3,[7],44,[7]
3,[2],41,[11]
3,[13],45,[3]
3,[11],45,"[11, 19]"
3,"[7, 10]",48,[11]
3,"[2, 3, 19]",48,[8]
3,"[3, 5]",49,[8]
3,[3],46,"[7, 19]"
3,[4],45,[4]
3,[13],47,[18]
3,[6],43,[17]
3,[4],45,[14]
3,[14],46,[4]
3,[9],45,[5]
3,[4],45,[4]
3,[15],44,[16]
3,[11],45,[3]
3,[8],45,[17]
3,[17],47,[14]
3,[8],39,"[5, 8]"
3,[4],44,[5]
3,[10],45,[1]
3,[17],43,[6]
3,[11],47,[16]
3,[4],44,[17]
3,[8],46,[10]
3,[2],43,[13]
3,[14],47,[12]
3,[15],41,[10]
3,[13],44,[13]
3,[5],41,[19]
3,"[14, 16]",43,[7]
3,[9],44,[19]
3,[4],45,"[2, 16]"
3,[8],41,"[5, 16]"
3,[2],47,"[6, 16, 17]"
3,[5],48,"[7, 19]"
3,[1],46,[14]
3,[11],45,[4]
3,[5],43,[6]
3,[7],41,"[7, 19]"
3,[8],45,[7]
3,[7],41,[0]
3,[2],43,"[14, 16]"
3,[11],48,[19]
3,[4],48,[18]
3,[17],47,[17]
3,[1],48,[5]
3,"[13, 19]",49,"[10, 14]"
3,[10],46,"[9, 12, 13]"
3,[6],47,[1]
3,[13],40,[12]
3,[5],44,"[1, 2]"
3,[8],45,[12]
3,[18],47,[4]
3,[14],41,[1]
3,[12],45,[6]
3,[9],47,"[6, 7, 13]"
3,[2],45,[7]
3,[2],45,[5]
3,[12],42,[19]
3,[15],42,[3]
3,[7],47,[16]
3,[2],44,[2]
3,[6],44,"[2, 6, 14]"
3,[13],47,[8]
3,[11],47,[17]
3,[10],44,[0]
3,[4],44,[1]
3,[8],49,[17]
3,"[5, 19]",46,"[0, 7]"
3,[13],45,[19]
3,[10],46,[11]
3,[14],48,[19]
3,[1],44,[1]
3,[15],47,[7]
3,[8],47,[1]
3,[1],46,"[1, 11]"
3,[4],44,[13]
3,[11],41,[8]
3,[15],40,"[1, 17]"
3,[10],49,[1]
3,[16],43,[7]
3,[4],38,"[2, 7, 13]"
3,[5],42,[2]
3,[12],44,"[14, 17]"
3,[19],44,[13]
3,[15],45,[5]
3,[1],42,[6]
3,[0],44,[7]
4,[10],42,[6]
4,[18],43,[10]
4,[15],39,[15]
4,[14],47,"[12, 14]"
4,[6],46,[17]
4,[15],50,[15]
4,[7],45,[10]
4,[8],46,[2]
4,"[6, 7]",48,[6]
4,[4],44,"[5, 17]"
4,[15],40,[13]
4,[5],42,"[9, 18]"
4,"[2, 7, 9]",49,"[0, 3]"
4,[12],47,[0]
4,[1],46,[16]
4,[5],44,[3]
4,[13],47,[19]
4,[13],46,[5]
4,[7],49,"[6, 15]"
4,[4],47,[9]
4,[1],42,[7]
4,[14],45,[2]
4,[6],45,[9]
4,[19],44,[0]
4,[2],46,[10]
4,"[2, 15]",44,[9]
4,[7],44,[7]
4,"[13, 16]",49,[10]
4,[17],41,[17]
4,[8],46,[13]
4,[3],46,"[2, 17]"
4,[1],48,[10]
4,[0],49,"[1, 9]"
4,[16],44,[16]
4,"[2, 3, 9]",49,[13]
4,[1],45,"[3, 8]"
4,[6],41,[8]
4,[15],40,[15]
4,[9],45,[6]
4,[11],46,[11]
4,[0],41,[9]
4,[18],46,[9]
4,"[2, 5, 17]",47,[4]
4,[15],45,[15]
4,"[6, 7, 10]",46,"[15, 16, 17]"
4,[1],45,[14]
4,[3],47,[16]
4,[3],47,[6]
4,[5],45,"[8, 9]"
4,[13],44,[4]
4,[0],49,[2]
4,[6],45,[4]
4,[2],47,[5]
4,[18],41,[1]
4,[10],41,[0]
4,[12],43,[19]
4,[13],47,[4]
4,[18],43,[3]
4,[1],43,"[1, 4]"
4,"[0, 10, 11, 16]",47,[12]
4,[5],42,[16]
4,[3],46,[15]
4,[14],41,[19]
4,[9],48,"[6, 13, 16]"
4,[19],42,[0]
4,"[0, 12]",46,[0]
4,[17],43,"[3, 12]"
4,[3],47,"[0, 10, 13]"
4,"[9, 18]",49,[10]
4,[17],47,"[3, 5]"
4,"[9, 17]",46,[9]
4,[6],39,[15]
4,[0],47,[6]
4,[11],45,[17]
4,[1],48,[2]
4,[10],48,[4]
4,[15],44,[13]
4,[1],48,[1]
4,"[6, 15]",45,[15]
4,[19],47,[13]
4,"[0, 3, 11]",48,[7]
4,[18],43,"[8, 18]"
4,[6],44,[5]
4,"[7, 12]",45,[2]
4,[9],45,[13]
4,[15],42,[14]
4,[7],46,[16]
4,[2],47,[17]
4,[5],46,[8]
4,[7],43,[18]
4,[16],39,[16]
4,[13],46,[2]
4,[1],45,"[1, 3]"
4,[17],46,[17]
4,[7],45,[9]
4,[1],43,[6]
4,[18],47,[13]
4,[9],38,[2]
4,[2],44,[11]
4,[18],48,[15]
5,"[16, 19]",49,[19]
5,[9],44,[7]
5,[2],46,[1]
5,[3],44,"[11, 18]"
5,[3],41,[4]
5,[6],40,[6]
5,[5],43,[5]
5,[17],45,"[4, 16]"
5,[4],38,[4]
5,"[7, 17]",48,[16]
5,[4],43,[15]
5,[19],44,[8]
5,[14],48,[8]
5,[12],45,[19]
5,[18],44,[16]
5,[0],46,[13]
5,"[2, 6]",49,[14]
5,[17],48,[0]
5,"[1, 14]",49,[16]
5,[4],47,[12]
5,[3],47,[14]
5,[14],44,[14]
5,[0],48,"[13, 16]"
5,"[0, 13, 19]",49,[19]
5,[10],43,[10]
5,[4],41,[19]
5,[4],43,[5]
5,[16],43,[14]
5,[6],49,[7]
5,[8],47,"[1, 14]"
5,[1],44,[14]
5,[13],44,[16]
5,[18],43,[14]
5,[9],48,[4]
5,[13],42,"[9, 17]"
5,[2],41,[12]
5,[16],45,[7]
5,[1],34,[1]
5,[3],47,[18]
5,[8],47,[16]
5,[14],48,[15]
5,[7],48,[7]
5,[4],47,[18]
5,[4],39,[15]
5,[0],42,[14]
5,[0],42,[3]
5,[19],44,[14]
5,[18],40,[16]
5,[13],42,[17]
5,[6],46,"[5, 12]"
5,[17],43,[2]
5,"[10, 17]",48,[17]
5,[3],43,[1]
5,[13],49,"[10, 17]"
5,"[0, 14]",48,[7]
5,[12],38,[12]
5,[6],44,[6]
5,[16],41,[16]
5,[13],49,"[3, 18]"
5,"[0, 7]",48,[15]
5,[5],43,[12]
5,[16],49,[14]
5,"[2, 11]",47,"[11, 16]"
5,[12],45,[13]
5,[1],41,[16]
5,"[1, 19]",48,[10]
5,[18],35,[18]
5,[1],48,[2]
5,"[10, 12]",48,"[12, 18]"
5,[3],46,"[4, 19]"
5,"[1, 2]",51,"[2, 4]"
5,[9],44,[19]
5,[1],46,[17]
5,[5],44,[0]
5,[10],40,[15]
5,[2],45,[15]
5,"[3, 8]",47,[9]
5,[3],39,[18]
5,"[7, 11, 17, 18]",49,"[2, 13, 14, 16]"
5,[2],45,[0]
5,[1],49,[15]
5,[16],42,[4]
5,[13],44,[2]
5,[1],42,[2]
5,[15],43,[14]
5,"[11, 18]",47,"[7, 13]"
5,[7],43,[4]
5,[17],47,[13]
5,[12],45,[10]
5,[7],47,[1]
5,[12],46,[18]
5,[14],46,[4]
5,[3],49,[8]
5,[16],46,[16]
5,[0],41,[2]
5,[16],42,"[11, 16]"
5,[19],48,"[14, 19]"
5,[7],48,[11]
5,[15],44,[5]
5,[13],48,[14]
6,[13],39,[13]
6,[5],47,[1]
6,"[6, 19]",47,"[3, 19]"
6,[14],44,"[9, 14]"
6,[11],48,[12]
6,[5],35,[11]
6,[15],43,[18]
6,[14],47,"[12, 14]"
6,[17],45,[10]
6,[17],43,[13]
6,[3],43,[8]
6,[8],49,"[13, 15]"
6,[13],47,[4]
6,[4],43,"[3, 11]"
6,[13],44,"[16, 19]"
6,[4],49,[8]
6,[2],46,[6]
6,"[8, 12, 13]",49,[18]
6,[12],31,[14]
6,[19],49,"[14, 18]"
6,[5],47,[5]
6,[10],39,[15]
6,[11],47,[12]
6,[17],44,[4]
6,[2],45,[1]
6,[16],46,[16]
