num_game,winners,num_cards_until_end,first_mid
0,[0],50,[2]
0,[0],53,[0]
0,"[0, 1]",53,[1]
0,"[0, 1, 2]",53,[1]
0,[2],50,[0]
0,"[1, 2]",53,[2]
0,[2],49,[2]
0,[0],51,[1]
0,[0],49,[2]
0,[0],51,[1]
0,[0],48,[1]
0,[1],52,[0]
0,[1],50,[2]
0,[1],50,[1]
0,[0],47,[1]
0,[1],51,[2]
0,[0],51,[2]
0,[1],52,"[0, 2]"
0,[2],51,[2]
0,"[0, 1, 2]",53,[0]
0,[2],50,[1]
0,[0],51,[2]
0,"[0, 2]",53,[2]
0,[0],51,[0]
0,[1],50,[0]
0,[0],52,[2]
0,[1],50,[0]
0,"[1, 2]",52,[1]
0,"[0, 1, 2]",53,[1]
0,[1],46,[0]
0,[0],53,[2]
0,[0],52,[0]
0,[1],43,[0]
0,[0],46,[0]
0,[2],47,[2]
0,[2],49,[0]
0,[0],44,[0]
0,[0],51,[2]
0,[2],48,[2]
0,[2],51,[2]
0,[2],49,"[0, 2]"
0,[0],50,[2]
0,"[1, 2]",53,"[0, 2]"
0,[2],46,[1]
0,[2],48,[0]
0,[2],52,[2]
0,[2],47,[1]
0,[0],43,[0]
0,[0],50,"[1, 2]"
0,[2],52,[1]
0,[1],52,[1]
0,"[1, 2]",53,[0]
0,"[0, 2]",53,[0]
0,"[0, 1, 2]",54,[1]
0,[2],53,[2]
0,[0],50,[2]
0,[0],51,[2]
0,[2],43,[0]
0,[1],51,[1]
0,[1],51,[0]
0,[2],46,[0]
0,[1],47,[1]
0,"[0, 1, 2]",54,"[0, 2]"
0,[0],52,"[0, 2]"
0,[0],50,[2]
0,[0],49,[1]
0,"[0, 2]",53,[1]
0,[0],50,[2]
0,[0],51,[1]
0,[1],46,[2]
0,"[0, 1]",53,[1]
0,[0],51,[1]
0,[2],49,[1]
0,[1],52,"[1, 2]"
0,[0],49,[2]
0,[2],52,[2]
0,[1],49,"[0, 1]"
0,[1],51,[0]
0,[2],52,[1]
0,[1],53,[2]
0,[1],48,[2]
0,"[0, 1]",52,[2]
0,[1],50,[1]
0,[2],50,[0]
0,"[0, 2]",53,[0]
0,[1],51,[2]
0,[2],53,[1]
0,[1],52,[1]
0,"[0, 1, 2]",54,[0]
0,[2],48,[0]
0,[2],49,[2]
0,[0],52,[0]
0,"[0, 1]",52,[0]
0,"[0, 1]",51,"[0, 2]"
0,[1],51,[0]
0,[2],51,[0]
0,[1],46,[0]
0,[2],41,[2]
0,"[0, 2]",53,[2]
0,[0],47,[0]
1,[2],53,[0]
1,[2],52,[2]
1,[2],49,[2]
1,[1],51,[2]
1,[2],49,[2]
1,[2],47,[2]
1,[1],48,[0]
1,[2],47,[0]
1,[1],50,[0]
1,[2],42,[1]
1,[0],47,[0]
1,[2],51,[1]
1,[1],50,[0]
1,[0],45,[2]
1,[0],48,[0]
1,[2],50,[0]
1,[2],51,[2]
1,[0],52,[0]
1,[2],51,[2]
1,[1],48,[1]
1,[0],48,[0]
1,[0],48,"[0, 1]"
1,[0],50,[1]
1,[1],52,"[1, 2]"
1,[2],50,[1]
1,[0],46,[0]
1,[2],50,[0]
1,[0],52,[0]
1,"[0, 1, 2]",53,"[0, 1]"
1,"[1, 2]",53,[0]
1,"[0, 2]",51,[2]
1,[0],50,[2]
1,[2],49,[0]
1,[0],44,[1]
1,[0],44,[0]
1,[0],53,[1]
1,[1],49,[0]
1,[2],52,[1]
1,[2],50,"[0, 1]"
1,[2],52,[2]
1,"[0, 1]",52,[1]
1,[0],51,[1]
1,"[1, 2]",51,[0]
1,[2],42,[2]
1,[1],50,[0]
1,[0],47,[2]
1,[0],50,[1]
1,[0],52,"[1, 2]"
1,[1],43,[1]
1,[1],50,"[1, 2]"
1,[1],47,[1]
1,[2],52,[0]
1,[1],51,[2]
1,[0],50,[0]
1,[2],53,[2]
1,[1],49,[1]
1,[0],48,[1]
1,[0],48,[0]
1,[1],51,[0]
1,[0],52,[0]
1,"[1, 2]",51,[0]
1,[1],51,[0]
1,[2],52,[1]
1,[2],48,"[1, 2]"
1,[1],49,[0]
1,[1],47,[2]
1,[1],51,[0]
1,[1],50,[2]
1,"[1, 2]",53,[2]
1,[0],49,[0]
1,[0],49,[0]
1,[0],50,[2]
1,[0],51,[1]
1,[1],47,[1]
1,"[1, 2]",53,[2]
1,[1],44,[0]
1,"[1, 2]",50,[1]
1,[2],47,[1]
1,[0],51,[2]
1,[0],53,[0]
1,[0],47,[0]
1,[0],53,[2]
1,[0],49,[0]
1,[0],50,[0]
1,[1],44,[0]
1,[2],46,[2]
1,[2],52,"[0, 2]"
1,[0],53,[0]
1,"[1, 2]",53,[2]
1,[1],49,[0]
1,[1],48,[0]
1,[0],50,"[0, 1]"
1,[1],49,[1]
1,[2],52,[0]
1,[2],51,[2]
1,[0],45,[2]
1,[1],52,[1]
1,[0],52,[1]
1,[2],48,[0]
1,[2],50,[0]
2,"[0, 2]",52,[1]
2,[0],52,[1]
2,[0],50,[0]
2,[0],50,"[0, 1, 2]"
2,"[0, 1]",53,[2]
2,[1],47,[2]
2,[1],50,[1]
2,"[0, 2]",53,[2]
2,"[0, 1]",53,[1]
2,[0],49,[2]
2,[2],45,[2]
2,[2],49,[2]
2,[1],48,[0]
2,[1],52,"[0, 1]"
2,[0],49,[1]
2,[0],47,[0]
2,[1],48,"[0, 2]"
2,[2],53,[2]
2,[2],52,[0]
2,[2],50,"[0, 2]"
2,[1],51,[1]
2,[2],51,[2]
2,[1],47,[1]
2,[0],52,[0]
2,[1],49,[1]
2,"[0, 1]",51,[2]
2,[0],43,[0]
2,[0],45,[1]
2,[0],51,[1]
2,"[0, 2]",52,[0]
2,[1],44,[1]
2,[2],51,[0]
2,[2],50,[2]
2,[1],52,[1]
2,[0],40,[1]
2,[2],49,[2]
2,[1],51,[2]
2,"[0, 2]",50,[1]
2,[2],51,[0]
2,[1],51,"[0, 2]"
2,[1],52,[1]
2,[1],49,"[0, 1]"
2,[1],52,[1]
2,[2],51,"[0, 1]"
2,"[0, 2]",52,[2]
2,"[0, 1]",52,[2]
2,[0],53,[0]
2,[0],41,[1]
2,[0],40,[0]
2,[1],51,[2]
2,[2],47,[1]
2,[0],48,[0]
2,"[0, 1, 2]",54,[0]
2,[1],50,[1]
2,[1],50,[0]
2,[2],53,[1]
2,[1],45,[1]
2,[1],45,[1]
2,"[1, 2]",52,"[1, 2]"
2,[2],49,[2]
2,[2],51,[2]
2,[2],51,[1]
2,[2],52,[2]
2,"[1, 2]",48,[0]
2,[2],51,[0]
2,[0],46,[1]
2,[2],45,[2]
2,"[0, 1, 2]",54,[0]
2,[1],48,[1]
