num_game,winners,num_cards_until_end,first_mid
0,[8],42,"[2, 3]"
0,[5],41,"[1, 5]"
0,[2],41,[3]
0,[9],48,[2]
0,[6],48,[9]
0,[7],49,[8]
0,"[5, 9]",48,[7]
0,[5],36,"[5, 6]"
0,"[4, 9]",49,[9]
0,[1],50,[6]
0,[0],48,"[0, 9]"
0,[4],50,[9]
0,[3],38,[6]
0,[8],48,[0]
0,[6],45,[7]
0,[1],48,[1]
0,[1],48,"[4, 5]"
0,[3],50,[4]
0,[5],47,[1]
0,[8],47,"[0, 8]"
0,[1],44,[4]
0,[0],47,[1]
0,[0],48,[3]
0,[5],48,[5]
0,[8],47,"[6, 7]"
0,[0],43,[8]
0,[7],46,[2]
0,[0],42,[7]
0,"[6, 9]",47,"[1, 3]"
0,[2],48,[5]
0,[7],49,[1]
0,[0],49,[1]
0,[9],44,[2]
0,[1],49,[6]
0,[0],50,[7]
0,[3],44,"[0, 2]"
0,[3],44,"[2, 3]"
0,[5],46,"[4, 5]"
0,"[2, 3]",50,[8]
0,[1],42,[9]
0,[7],46,"[4, 7]"
0,"[3, 8]",51,[6]
0,[6],45,[4]
0,[3],45,[4]
0,[2],48,[9]
0,[0],49,[5]
0,[9],47,[6]
0,[1],48,[2]
0,"[0, 1, 4]",52,[0]
0,[6],49,[1]
0,[2],38,[2]
0,[7],50,[2]
0,[9],43,"[3, 8]"
0,[6],42,[7]
0,"[5, 7]",51,[7]
0,[7],43,[0]
0,[8],44,"[0, 8]"
0,[4],45,[1]
0,[7],50,[4]
0,[4],47,[8]
0,[5],51,[6]
0,[3],46,[9]
0,[8],45,[9]
0,[8],48,[8]
0,[7],45,[2]
0,[7],46,[2]
0,[7],46,"[3, 8, 9]"
0,[7],46,"[5, 9]"
0,[6],48,[7]
0,[3],49,[7]
0,[9],46,[7]
0,[4],48,[5]
0,[9],45,[2]
0,[6],48,"[3, 4, 7]"
0,"[1, 5]",48,[3]
0,[8],41,[0]
0,[4],48,"[1, 4]"
0,[9],47,[6]
0,[7],49,[6]
0,[5],47,[1]
0,[2],49,[9]
0,[6],49,[5]
0,[4],46,"[0, 2]"
0,[0],47,[2]
0,"[4, 9]",48,[4]
0,[9],46,[0]
0,[9],50,"[4, 6]"
0,[5],43,[5]
0,[8],45,[5]
0,[8],45,[0]
0,[7],42,"[6, 7]"
0,[5],46,[2]
0,[8],46,[0]
0,[9],47,[4]
0,[3],46,[9]
0,"[3, 8]",48,[0]
0,"[3, 8]",51,[4]
0,"[3, 7]",49,[7]
0,"[1, 2]",50,[5]
0,[4],50,"[0, 4]"
1,[3],49,[2]
1,[8],47,"[2, 5]"
1,[0],47,"[0, 5]"
1,[6],43,"[3, 6]"
1,[4],47,[9]
1,[1],43,[4]
1,"[5, 8]",48,[0]
1,[3],48,[3]
1,[7],48,[9]
1,[0],48,"[2, 5]"
1,[0],49,[6]
1,[5],46,[5]
1,[4],50,[2]
1,"[0, 5]",49,[9]
1,[5],49,[4]
1,[3],37,[6]
1,[7],44,"[4, 7]"
1,[8],50,[6]
1,[7],41,[8]
1,[7],44,[3]
1,[8],45,[5]
1,"[2, 4]",49,[8]
1,[0],47,[5]
1,[5],49,[3]
1,[0],46,"[2, 9]"
1,[2],42,[0]
1,[4],49,[7]
1,[6],48,[3]
1,[4],48,[9]
1,[8],48,"[0, 2]"
1,[3],46,[4]
1,[0],47,[5]
1,[8],45,[1]
1,[7],44,[5]
1,"[1, 5]",51,[2]
1,[3],49,[9]
1,[1],48,[5]
1,[4],48,[2]
1,[7],51,[6]
1,"[0, 5]",51,[2]
1,"[1, 8]",47,[6]
1,[5],46,[0]
1,[0],47,"[0, 4]"
1,[4],51,[9]
1,[5],46,[5]
1,[8],44,[3]
1,"[4, 7]",49,[9]
1,"[4, 5, 7]",50,[7]
1,[5],46,[1]
1,[7],49,[0]
1,[4],46,[3]
1,[1],46,[1]
1,[6],42,[6]
1,[9],49,[0]
1,[1],48,[9]
1,[1],45,[8]
